CURVE,X,Y
2435,180,9.2
2435,190,9.2
2435,200,9.1
2435,210,9.1
2435,230,8.9
2435,240,8.9
2435,250,8.8
2435,260,8.8
2435,280,8.6
2435,290,8.6
2435,299,8.5
1271,0,0
1271,10,0
1271,30,0.2
1271,70,1
1271,80,1.1
1271,100,1.5
1271,140,1.9
1271,160,1.9
1271,170,2
1271,180,2
1271,190,1.9
2358,0,0
2358,10,0
2358,30,0.2
2358,80,1.2
2358,90,1.3
2358,100,1.5
2358,140,1.9
2358,150,1.9
2358,160,2
2358,260,2
2358,270,1.9
452,0,0
452,10,0
452,30,0.2
452,80,1.2
452,90,1.3
452,100,1.5
452,150,2
452,240,2
452,250,1.9
147,0,0
147,10,0
147,20,39.7
147,30,163.6
147,40,320.4
147,50,483.8
147,60,647.9
147,70,805.2
147,80,952.4
147,90,1086.5
237,0,0
237,10,0
237,30,0.2
237,50,0.6
237,60,0.9
237,80,1.3
237,90,1.4
146,0,0
146,10,0
146,30,0.2
146,40,0.5
146,50,0.7
146,60,1
146,90,1.6
144,0,0
144,10,0
144,20,23.4
144,30,96.3
144,40,188.3
144,50,284.5
144,60,381
144,70,473.3
144,80,560
144,90,638.8
2528,0,0
2528,10,0
2528,20,10.7
2528,30,79.5
2528,40,164.8
2528,50,250.4
2528,60,327.9
2528,70,399
2528,80,467.4
2528,90,530.1
2528,100,590.5
2616,0,0
2616,10,0
2616,20,10.7
2616,30,17.3
2616,40,21.1
2616,50,23.7
2616,60,25.7
2616,70,27.3
2616,80,28.6
2616,90,29.6
2616,100,28.9
2616,120,27.7
2616,140,26.9
2616,160,26.3
2616,210,25.3
2616,230,25.1
2616,240,24.9
2616,290,24.4
2616,300,24.4
2616,330,24.1
2616,340,24.1
2616,350,24
136,0,0
136,10,0
136,20,10.7
136,30,17.3
136,40,21.1
136,50,23.7
136,60,25.7
136,70,27.3
136,80,28.6
136,90,29.6
136,100,28.9
136,120,27.7
136,140,26.9
136,160,26.3
136,210,25.3
136,230,25.1
136,240,24.9
136,290,24.4
136,300,24.4
136,330,24.1
136,340,24.1
136,350,24
1652,0,0
1652,10,0
1652,50,0.4
1652,60,0.6
1652,70,0.7
1652,80,0.9
1652,120,1.3
1652,130,1.3
1652,140,1.4
1652,150,1.4
1652,160,1.5
1652,220,1.5
1652,230,1.4
1170,0,0
1170,10,0
1170,50,0.4
1170,60,0.6
1170,80,0.8
1170,90,1
1170,110,1.2
1170,120,1.2
1170,140,1.4
1170,170,1.4
1170,180,1.5
1170,190,1.4
1266,0,0
1266,10,0
1266,70,0.6
1266,80,0.8
1266,110,1.1
1266,120,1.1
1266,130,1.2
1266,140,1.2
1266,150,1.3
1873,0,0
1873,10,0
1873,60,0.5
1873,70,0.7
1873,130,1.3
1873,150,1.3
1873,160,1.4
1873,200,1.4
1873,210,1.3
2353,0,0
2353,10,0
2353,60,0.5
2353,70,0.7
2353,120,1.2
2353,130,1.2
2353,140,1.3
447,0,0
447,10,0
447,60,0.5
447,70,0.7
447,90,0.9
447,120,1.2
447,130,1.2
447,140,1.3
2608,0,0
2608,10,0
2608,40,0.3
2608,50,0.5
2608,60,0.6
2608,70,0.8
2608,140,1.5
128,0,0
128,10,0
128,40,0.3
128,50,0.5
128,70,0.7
128,80,0.9
128,130,1.4
128,140,1.4
128,150,1.5
128,200,1.5
128,210,1.4
128,220,1.5
128,240,1.5
128,250,1.4
26,0,0
26,10,0
26,20,4.1
26,30,11.7
26,40,15.9
26,50,18.7
26,60,20.9
26,70,22.6
26,80,23.9
26,90,25
26,100,26
26,110,26.8
26,120,27.5
26,130,28.1
26,140,28.6
26,150,28.2
26,160,28
26,180,27.4
26,200,27
26,210,26.9
26,230,26.5
26,320,25.6
26,330,25.6
26,340,25.5
2457,0,0
2457,10,3.5
2457,20,10
2457,30,16.2
2457,40,21.6
2457,50,26.2
2457,60,30.1
2457,70,33.5
2457,80,36.4
2457,90,39
2457,100,41.2
2457,110,43.2
2457,120,44.9
2457,130,46.5
2457,140,47.9
2457,150,49.2
2457,160,50.4
2457,170,51.4
2457,190,53.2
2457,200,54
2457,220,55.4
2457,240,56.6
2457,270,58.1
2457,310,59.7
2457,320,60
2457,330,60.4
2457,350,61
2615,0,0
2615,10,4.5
2615,20,13.3
2615,30,21.2
2615,40,27.8
2615,50,33.2
2615,60,37.8
2615,70,41.6
2615,80,44.9
2615,90,47.8
2615,100,50.3
2615,110,52.5
2615,120,54.5
2615,130,56.2
2615,140,57.8
2615,150,59.2
2615,170,61.6
2615,180,62.7
2615,210,65.4
2615,240,67.5
2615,260,68.7
2615,300,70.7
2615,330,71.9
2615,340,72.2
2615,350,72.6
2360,0,0
2360,10,4
2360,20,12
2360,30,19.2
2360,40,25.3
2360,50,30.3
2360,60,34.5
2360,70,38.1
2360,80,41.2
2360,90,43.8
2360,100,46.1
2360,110,48.2
2360,120,50
2360,130,51.6
2360,140,53
2360,150,54.3
2360,160,55.5
2360,170,56.6
2360,190,58.4
2360,210,60
2360,220,60.7
2360,250,62.5
2360,280,64
2360,320,65.6
2360,330,65.9
2360,340,66.3
2360,350,66.6
1273,0,0
1273,10,4
1273,20,12
1273,30,19.2
1273,40,25.3
1273,50,30.3
1273,60,34.5
1273,70,38.1
1273,80,41.2
1273,90,43.8
1273,100,46.1
1273,110,48.2
1273,120,50
1273,130,51.6
1273,140,53
1273,150,54.3
1273,160,55.5
1273,170,56.6
1273,190,58.4
1273,210,60
1273,220,60.7
1273,250,62.5
1273,280,64
1273,320,65.6
1273,330,65.9
1273,340,66.3
1273,350,66.6
1880,0,0
1880,10,4
1880,20,11.4
1880,30,18.3
1880,40,24.2
1880,50,29.2
1880,60,33.4
1880,70,37
1880,80,40.1
1880,90,42.8
1880,100,45.2
1880,110,47.3
1880,120,49.2
1880,130,50.8
1880,140,52.3
1880,150,53.6
1880,160,54.8
1880,170,55.9
1880,180,56.9
1880,190,57.8
1880,210,59.4
1880,220,60
1880,230,60.7
1880,240,61.3
1880,280,63.3
1880,310,64.5
1880,350,65.7
454,0,0
454,10,4
454,20,11.4
454,30,18.3
454,40,24.2
454,50,29.2
454,60,33.4
454,70,37
454,80,40.1
454,90,42.8
454,100,45.2
454,110,47.3
454,120,49.2
454,130,50.8
454,140,52.3
454,150,53.6
454,160,54.8
454,170,55.9
454,180,56.9
454,190,57.8
454,210,59.4
454,220,60
454,230,60.7
454,240,61.3
454,280,63.3
454,310,64.5
454,350,65.7
2440,0,0
2440,20,0
2440,30,0.1
2440,40,0.1
2440,50,0.3
2440,60,0.4
2440,100,1.2
2440,110,1.3
2440,120,1.5
2440,150,1.8
2440,170,1.8
2440,180,1.9
2440,200,1.9
2440,210,1.8
2440,280,1.8
2440,290,1.7
1427,0,0
1427,20,0
1427,30,0.1
1427,40,0.1
1427,60,0.5
1427,70,0.6
1427,110,1.4
1427,160,1.9
1427,240,1.9
1427,250,1.8
1075,0,0
1075,20,0
1075,30,0.1
1075,40,2.1
1075,50,6.3
1075,60,11
1075,80,20.6
1075,90,24.8
1075,100,29.1
1075,110,33
1075,120,36.5
1075,130,39.5
1075,140,42.2
1075,150,44.7
1075,160,47.3
1075,170,49.5
1075,180,51.5
1075,190,53.2
1075,200,54.8
1075,210,56.3
1075,220,57.6
1075,240,60
1075,250,61
1075,260,61.9
1075,280,63.5
1075,290,64.1
636,0,0
636,20,0
636,30,0.1
636,40,0.3
636,50,1.1
636,60,2.4
636,70,4.3
636,100,10.9
636,110,13
636,120,14.8
636,130,16.4
636,140,17.8
636,150,18.9
636,160,19.8
636,170,20.4
636,180,20.8
636,190,21
636,200,21
636,210,20.8
636,220,20.5
636,230,20.1
636,240,19.6
636,250,19.2
636,260,19.1
636,270,19.2
636,290,19
636,299,18.9
1768,0,0
1768,20,0
1768,30,0.2
1768,40,0.9
1768,50,1.8
1768,80,4.2
1768,90,4.9
1768,100,5.4
1768,110,6
1768,130,7
1768,150,7.8
1768,190,9
1768,220,9.6
1760,0,0
1760,20,0
1760,30,0.2
1760,40,0.9
1760,50,1.7
1760,60,2.6
1760,70,3.3
1760,80,4.1
1760,90,4.8
1760,100,5.3
1760,110,5.9
1760,120,6.4
1760,150,7.6
1760,160,7.9
1760,170,8.3
1760,180,8.5
1760,190,8.8
1760,220,9.4
1073,0,0
1073,20,0
1073,30,0.2
1073,40,4.3
1073,50,12.6
1073,60,22
1073,70,31.7
1073,80,41.1
1073,90,49.5
1073,100,58.1
1073,110,66
1073,120,73.1
1073,130,79.1
1073,140,84.4
1073,150,89.5
1073,160,94.5
1073,170,99.1
1073,180,103.1
1073,190,106.5
1073,200,109.6
1073,210,112.5
1073,220,115.2
1073,230,117.7
1073,240,119.9
1073,250,122
1073,260,123.8
1073,270,125.4
1073,280,126.9
1073,290,128.2
2618,0,0
2618,20,0
2618,30,0.2
2618,40,0.3
2618,60,0.7
2618,70,0.8
2618,80,1
2618,90,1.1
2231,0,0
2231,20,0
2231,30,0.2
2231,40,0.6
2231,50,1.5
2231,60,2.9
2231,70,4.7
2231,80,6.6
2231,90,8.6
2231,110,12.4
2231,120,14.2
2231,130,15.8
2231,140,17.1
2231,150,18.3
2231,160,19.3
2231,170,20
2231,180,20.5
2231,190,20.9
2231,200,20.9
2231,210,20.8
2231,220,20.6
2231,260,20.2
2231,270,20.2
2231,290,20
2231,299,19.9
336,0,0
336,20,0
336,30,0.2
336,40,0.9
336,80,4.1
336,100,5.3
336,130,6.8
336,150,7.6
336,190,8.8
336,220,9.4
328,0,0
328,20,0
328,30,0.2
328,40,0.9
328,70,3.3
328,80,4
328,100,5.2
328,130,6.7
328,140,7.1
328,190,8.6
328,220,9.2
2331,0,0
2331,20,0
2331,30,0.1
2331,40,0.1
2331,50,0.3
2331,60,0.4
2331,70,0.6
2331,80,0.7
2331,90,0.9
2331,120,1.2
2331,130,1.2
2331,140,1.3
2331,190,1.3
2331,200,1.2
2331,240,1.2
2331,250,1.1
2331,290,1.1
2331,299,1
1665,0,0
1665,20,0
1665,30,0.1
1665,40,0.3
1665,50,0.4
1665,70,0.8
1665,80,0.9
1665,90,1.1
1665,140,1.6
1275,0,0
1275,20,0
1275,30,0.1
1275,40,0.3
1275,50,0.4
1275,60,0.6
1275,70,0.7
1275,80,0.9
1275,90,1
1179,0,0
1179,20,0
1179,30,0.1
1179,40,0.3
1179,50,0.4
1179,70,0.8
1179,90,1
1179,100,1.2
1179,130,1.5
761,0,0
761,20,0
761,30,0.1
761,40,2.5
761,50,7
761,60,12
761,70,17.1
761,80,22
761,100,31
761,110,35.1
761,120,38.7
761,130,41.8
761,140,44.5
761,150,47.3
761,160,49.9
761,170,52.2
761,180,54.2
761,190,56
761,210,59.2
761,220,60.6
761,240,63
761,260,65
761,270,65.9
761,290,67.3
1550,0,0
1550,20,0
1550,30,0.1
1550,40,0.4
1550,70,1
1550,80,1.1
1550,90,1.3
1550,100,1.4
1550,110,1.6
1550,130,1.8
2232,0,0
2232,20,0
2232,30,0.1
2232,40,0.4
2232,50,1
2232,60,1.9
2232,70,2.9
2232,80,4.2
2232,90,5.4
2232,100,6.7
2232,110,7.8
2232,120,9
2232,140,10.8
2232,150,11.6
2232,160,12.2
2232,180,13
2232,190,13.2
2232,200,13.2
2232,230,12.9
2232,240,12.9
2232,250,12.8
2232,260,12.8
2232,270,12.7
2232,280,12.7
2232,290,12.6
862,0,0
862,20,0
862,30,0.1
862,40,0.4
862,50,1
862,60,1.8
862,70,2.9
862,110,7.7
862,120,8.8
862,140,10.6
862,150,11.3
862,160,11.9
862,170,12.4
862,180,12.7
862,190,12.9
862,200,13
862,210,12.9
862,220,12.7
862,230,12.7
862,240,12.6
862,250,12.6
862,260,12.5
862,270,12.5
862,280,12.4
862,290,12.4
862,299,12.3
1757,0,0
1757,20,0
1757,30,0.1
1757,40,0.4
1757,50,0.9
1757,60,1.5
1757,70,2.3
1757,100,4.4
1757,120,5.6
1757,130,6.1
1757,140,6.5
1757,160,7.1
1757,170,7.2
1757,180,7.4
1757,200,7.4
1757,210,7.3
1757,230,7.3
1757,240,7.2
1757,260,7.2
1757,270,7.1
1757,290,7.1
1757,299,7
1749,0,0
1749,20,0
1749,30,0.1
1749,40,0.4
1749,50,0.9
1749,60,1.5
1749,100,4.3
1749,120,5.5
1749,130,6
1749,140,6.4
1749,150,6.7
1749,170,7.1
1749,190,7.3
1749,200,7.2
1749,220,7.2
1749,230,7.1
1749,250,7.1
1749,260,7
1749,280,7
1749,290,6.9
318,0,0
318,20,0
318,30,0.1
318,40,0.4
318,50,0.9
318,60,1.5
318,100,4.3
318,120,5.5
318,140,6.3
318,160,6.9
318,170,7.1
318,180,7.2
318,200,7.2
318,210,7.1
318,230,7.1
318,240,7
318,270,7
318,280,6.9
310,0,0
310,20,0
310,30,0.1
310,40,0.4
310,50,0.9
310,60,1.5
310,90,3.6
310,120,5.4
310,140,6.2
310,160,6.8
310,190,7.1
310,200,7
310,220,7
310,230,6.9
310,250,6.9
310,260,6.8
310,290,6.8
310,299,6.7
2242,0,0
2242,20,0
2242,30,0.6
2242,50,2.8
2242,70,5.2
2242,80,6.2
2242,90,7.3
2242,100,8.3
2242,110,9.1
2242,120,10
2242,140,11.4
2242,160,12.6
1763,0,0
1763,20,0
1763,30,0.8
1763,40,3.4
1763,60,9.4
1763,70,12.3
1763,80,15
1763,90,17.5
1763,100,19.6
1763,110,21.6
1763,120,23.4
1763,130,25.1
1763,140,26.6
1763,160,29.2
1763,180,31.4
1763,190,32.4
1763,210,34
1763,220,34.7
1552,0,0
1552,20,0
1552,30,0.7
1552,40,1.8
1552,50,2.8
1552,60,3.9
1552,80,5.7
1552,90,6.5
1552,110,7.9
1552,120,8.5
1552,130,9
1545,0,0
1545,20,0
1545,30,0.7
1545,40,1.7
1545,50,2.8
1545,60,3.8
1545,70,4.7
1545,90,6.3
1545,100,7
1545,110,7.7
1545,130,8.9
1436,0,0
1436,20,0
1436,30,0.7
1436,50,2.9
1436,70,4.9
1436,90,6.5
1436,100,7.2
1436,110,7.9
1436,130,9.1
1076,0,0
1076,20,0
1076,30,0.6
1076,40,15.1
1076,50,44.4
1076,60,76.9
1076,70,110.9
1076,80,143.9
1076,90,173.4
1076,100,203.6
1076,110,231.1
1076,120,255.6
1076,130,276.8
1076,140,295.4
1076,150,313.2
1076,160,331.1
1076,170,346.7
1076,180,360.8
1076,190,372.7
1076,200,383.6
1076,210,393.9
1076,220,403.2
1076,230,411.8
1076,240,419.7
1076,250,426.9
1076,260,433.2
1076,270,438.9
1076,280,444.2
1076,290,448.5
975,0,0
975,20,0
975,30,0.6
975,40,12.7
975,50,37.3
975,60,64.6
975,70,93
975,80,120.7
975,90,145.4
975,100,170.7
975,110,193.8
975,120,214.5
975,130,232.1
975,140,247.7
975,150,262.8
975,160,277.3
975,170,290.9
975,180,302.4
975,190,312.5
975,200,322
975,210,330.2
975,220,338.2
975,230,345.6
975,240,351.9
975,250,358
975,260,363.3
975,270,368.2
975,280,372.6
975,290,376.2
871,0,0
871,20,0
871,30,0.6
871,40,1.6
871,50,2.8
871,60,3.9
871,70,5.1
871,80,6.1
871,90,7.2
871,110,9
871,120,9.8
871,140,11.2
871,150,11.8
871,160,12.3
2241,0,0
2241,20,0
2241,30,1
2241,40,2.7
2241,50,4.5
2241,60,6.4
2241,70,8.2
2241,90,11.6
2241,100,13.1
2241,110,14.5
2241,120,15.8
2241,130,17
2241,140,18.1
2241,160,19.9
1662,0,0
1662,20,0
1662,30,1.1
1662,40,2.9
1662,60,6.7
1662,70,8.4
1662,80,9.9
1662,90,11.3
1662,100,12.6
1662,110,13.8
1662,120,14.9
1662,130,15.9
1662,140,16.8
1176,0,0
1176,20,0
1176,30,1.1
1176,40,2.8
1176,50,4.7
1176,60,6.5
1176,70,8.2
1176,80,9.7
1176,90,11.1
1176,100,12.4
1176,120,14.6
1176,130,15.6
1176,140,16.5
978,0,0
978,20,0
978,30,0.9
978,40,22
978,50,64.9
978,60,112.8
978,70,162.6
978,80,211.1
978,90,254.2
978,100,298.4
978,110,338.8
978,120,374.9
978,130,405.9
978,140,433
978,150,459.3
978,160,485.2
978,170,508.5
978,180,528.9
978,190,546.5
978,200,562.5
978,210,577.5
978,220,591.3
978,230,603.9
978,240,615.4
978,250,626
978,260,635.3
978,270,643.6
978,280,651.3
978,290,657.7
762,0,0
762,20,0
762,30,0.9
762,40,17.4
762,50,49.2
762,60,83.8
762,70,119.6
762,80,154.3
762,90,185.3
762,100,217
762,110,245.6
762,120,270.8
762,130,292.4
762,140,311.6
762,150,331.3
762,160,349.4
762,170,365.7
762,180,379.6
762,190,392
762,200,403.4
762,210,414.2
762,220,424
762,230,432.9
762,240,441.1
762,250,448.3
762,260,454.8
762,270,461
762,280,466.1
762,290,470.8
1661,0,0
1661,20,0
1661,30,1.8
1661,40,4.6
1661,60,10.6
1661,70,13.3
1661,80,15.7
1661,90,17.9
1661,100,20
1661,110,21.9
1661,120,23.6
1661,130,25.2
1661,140,26.7
969,0,0
969,20,0
969,30,2
969,40,8.5
969,50,13.1
969,60,16
969,70,18.2
969,80,19.7
969,90,20.8
969,100,21.8
969,110,22.6
969,120,23.2
969,130,23.7
969,140,24
969,150,24.4
969,170,25
969,190,25.4
969,210,25.6
969,220,25.8
969,230,25.8
969,260,26.1
969,290,26.1
969,340,25.6
656,0,0
656,20,0
656,30,1.3
656,40,25.7
656,50,72.1
656,60,122.9
656,70,175.4
656,80,226.2
656,90,271.6
656,100,318.1
656,110,360
656,120,397.2
656,130,428.7
656,150,485.5
656,160,512.3
656,170,536
656,180,556.5
656,190,574.7
656,200,591.6
656,210,607.4
656,220,621.7
656,230,634.8
656,240,646.8
656,250,657.3
656,260,667
656,270,676
656,280,683.5
656,290,690.3
1444,0,0
1444,20,0
1444,30,0.8
1444,40,1.8
1444,60,4
1444,70,5
1444,100,7.4
1444,110,8.1
1444,130,9.3
653,0,0
653,20,0
653,30,0.8
653,40,14.5
653,50,41.2
653,60,70.4
653,70,100.3
653,80,129.4
653,90,155.3
653,100,181.9
653,110,205.9
653,120,227.1
653,130,245.3
653,150,277.5
653,160,293.2
653,170,306.4
653,180,318.3
653,190,328.8
653,200,338.4
653,210,347.3
653,220,355.6
653,230,363.1
653,240,369.9
653,250,376
653,260,381.5
653,270,386.7
653,280,391
653,290,394.7
650,0,0
650,20,0
650,30,0.5
650,40,9.4
650,50,26.4
650,60,44.9
650,70,64.1
650,80,82.7
650,90,99.3
650,100,116.3
650,110,131.6
650,120,145.2
650,130,156.7
650,150,177.5
650,160,187.3
650,170,196
650,180,203.5
650,190,210.1
650,200,216.3
650,210,222.1
650,220,227.3
650,230,232.1
650,240,236.5
650,250,240.3
650,260,243.9
650,270,247.1
650,280,249.9
650,290,252.4
634,0,0
634,20,0
634,30,0.5
634,40,3.4
634,50,11
634,60,24.6
634,70,43.6
634,80,65.7
634,90,88.5
634,100,110.8
634,110,131.6
634,120,150.4
634,130,166.9
634,140,180.8
634,150,192.1
634,160,200.8
634,170,207.1
634,180,211.1
634,190,213
634,200,213.1
634,210,211.5
634,220,208.5
634,230,204.2
634,240,199
634,250,194.8
634,260,193.5
634,270,195.4
634,280,194
634,290,192.7
634,299,191.4
972,0,0
972,20,0
972,30,0.3
972,40,8
972,50,23.7
972,60,41.2
972,70,59.4
972,80,77.2
972,90,92.9
972,100,109.1
972,110,123.9
972,120,137.1
972,130,148.4
972,140,158.3
972,150,167.9
972,160,177.4
972,170,185.9
972,180,193.4
972,190,199.8
972,200,205.6
972,210,211.1
972,220,216.2
972,230,220.8
972,240,225
972,250,228.9
972,260,232.3
972,270,235.3
972,280,238.1
972,290,240.5
759,0,0
759,20,0
759,30,0.3
759,40,5
759,50,14
759,60,23.9
759,70,34.2
759,80,44.1
759,90,52.9
759,100,62
759,110,70.1
759,120,77.4
759,130,83.5
759,140,89.1
759,150,94.6
759,160,99.8
759,170,104.4
759,180,108.4
759,190,112
759,200,115.3
759,210,118.4
759,220,121.1
759,230,123.7
759,240,126
759,250,128.1
759,260,130
759,270,131.7
759,280,133.2
759,290,134.5
546,0,0
546,20,0
546,30,0.3
546,60,0.9
546,70,1.2
546,80,1.3
546,90,1.5
644,0,0
644,20,0
644,30,2.4
644,40,9.1
644,50,13.8
644,60,16.6
644,70,18.7
644,80,20.2
644,90,21.3
644,100,22.3
644,110,23.1
644,120,23.7
644,150,24.9
644,170,25.5
644,180,25.7
644,200,25.9
644,210,26.1
644,240,26.4
644,250,26.4
644,260,26.5
644,270,26.5
644,280,26.6
644,320,26.2
644,330,26.2
644,350,26
331,0,0
331,20,0
331,30,2.2
331,40,9.1
331,50,17.2
331,60,25.5
331,70,33.2
331,80,40.7
331,90,47.3
331,100,53
331,110,58.3
331,120,63.4
331,130,67.9
331,140,71.9
331,150,75.6
331,160,79
331,170,82.1
331,180,84.9
331,190,87.6
331,200,89.9
331,210,92
331,220,93.8
1766,0,0
1766,20,0
1766,40,0.2
1766,90,1.2
1766,110,1.4
1766,120,1.6
1766,150,1.9
1766,160,1.9
1766,190,2.2
1766,200,2.2
1766,210,2.3
1762,0,0
1762,20,0
1762,40,0.2
1762,60,0.6
1762,70,0.7
1762,90,1.1
1762,170,1.9
1762,180,1.9
1762,190,2
1762,200,2
1762,210,2.1
1761,0,0
1761,20,0
1761,30,8.4
1761,40,34.2
1761,50,64.6
1761,60,95.7
1761,70,124.5
1761,80,152.7
1761,90,177.5
1761,100,198.9
1761,110,218.9
1761,120,237.7
1761,130,254.8
1761,140,270
1761,150,283.7
1761,160,296.6
1761,170,308.1
1761,180,318.7
1761,190,328.6
1761,200,337.2
1761,210,345.1
1761,220,352.1
2366,0,0
2366,20,0
2366,40,0.4
2366,50,0.7
2366,90,1.5
1551,0,0
1551,20,0
1551,40,0.4
1551,50,0.7
1551,60,0.9
1551,70,1.2
1551,90,1.6
1551,100,1.7
1551,110,1.9
1551,120,2
1551,130,2.2
1442,0,0
1442,20,0
1442,40,0.4
1442,60,1
1442,100,1.8
1442,110,1.9
1442,120,2.1
1442,130,2.2
2332,0,0
2332,20,0
2332,50,0.3
2332,90,1.1
2332,130,1.5
2332,140,1.5
2332,150,1.6
2332,170,1.6
2332,180,1.5
2332,200,1.5
2332,210,1.4
2332,250,1.4
2332,260,1.3
2328,0,0
2328,20,0
2328,50,0.3
2328,60,0.5
2328,70,0.6
2328,90,1
2328,130,1.4
2328,190,1.4
2328,200,1.3
2328,250,1.3
2328,260,1.2
1428,0,0
1428,20,0
1428,50,0.3
1428,60,0.5
1428,70,0.8
1428,120,1.8
1428,130,1.9
1428,140,2.1
1428,150,2.2
1428,160,2.2
1428,170,2.3
1428,220,2.3
1428,230,2.2
1428,290,2.2
1428,299,2.1
2437,0,0
2437,20,0
2437,50,0.3
2437,110,1.5
2437,160,2
2437,170,2
2437,180,2.1
2437,200,2.1
2437,210,2
2437,270,2
2437,280,1.9
1424,0,0
1424,20,0
1424,50,0.3
1424,110,1.5
1424,120,1.6
1424,130,1.8
1424,140,1.9
1424,150,2
1424,160,2
1424,170,2.1
1424,230,2.1
1424,240,2
965,0,0
965,20,0
965,50,0.3
965,90,1.1
965,100,1.2
965,110,1.4
965,120,1.5
965,130,1.5
965,140,1.6
965,190,1.6
965,200,1.5
965,230,1.5
965,240,1.4
965,270,1.4
965,280,1.3
2441,0,0
2441,20,0
2441,50,0.3
2441,70,0.7
2441,80,1
2441,110,1.6
2441,120,1.7
2441,130,1.9
2441,160,2.2
2441,250,2.2
2441,260,2.1
961,0,0
961,20,0
961,50,0.3
961,70,0.7
961,80,0.8
961,90,1
961,140,1.5
961,180,1.5
961,190,1.4
961,220,1.4
961,230,1.3
961,260,1.3
961,270,1.2
1441,0,0
1441,20,0
1441,80,1.2
1441,90,1.3
1441,100,1.5
1441,120,1.7
1441,130,1.9
1356,0,0
1356,20,0
1356,60,0.8
1356,70,0.9
1356,90,1.3
964,0,0
964,20,0
964,60,0.4
964,80,0.8
964,130,1.3
964,200,1.3
964,210,1.2
964,260,1.2
964,270,1.1
2245,0,0
2245,20,0
2245,110,0.9
2245,120,0.9
2245,140,1.1
2245,150,1.1
2245,160,1.2
1660,0,0
1660,20,0
1660,110,0.9
1660,120,0.9
1660,130,1
1174,0,0
1174,20,0
1174,100,0.8
1174,110,0.8
1174,130,1
874,0,0
874,20,0
874,100,0.8
874,110,0.8
874,130,1
874,140,1
874,150,1.1
1884,0,0
1884,20,0
1884,50,0.6
1884,60,0.7
1884,70,0.9
1884,80,1
1884,90,1.2
1547,0,0
1547,20,0
1547,50,0.6
1547,60,0.9
1547,70,1.1
1547,80,1.2
1547,100,1.6
1547,110,1.7
1547,120,1.9
1547,130,2
1438,0,0
1438,20,0
1438,50,0.6
1438,60,0.9
1438,90,1.5
1438,100,1.6
1438,110,1.8
1438,130,2
1280,0,0
1280,20,0
1280,50,0.6
1280,60,0.9
1280,90,1.5
459,0,0
459,20,0
459,50,0.6
459,60,0.7
459,70,0.9
459,80,1
459,90,1.2
334,0,0
334,20,0
334,40,0.2
334,80,1
334,90,1.1
334,100,1.3
334,170,2
334,180,2
334,200,2.2
334,210,2.2
334,220,2.3
329,0,0
329,20,0
329,30,4.5
329,40,18.2
329,50,34.4
329,60,51
329,70,66.3
329,80,81.4
329,90,94.6
329,100,106
329,110,116.7
329,120,126.7
329,130,135.8
329,140,143.9
329,150,151.2
329,160,158.1
329,170,164.2
329,180,169.9
329,190,175.1
329,200,179.7
329,210,183.9
329,220,187.7
141,0,0
141,20,0
141,30,0.2
141,40,0.3
141,50,0.5
141,60,0.6
141,80,1
141,90,1.1
135,0,0
135,10,4.5
135,20,13.3
135,30,21.2
135,40,27.8
135,50,33.2
135,60,37.8
135,70,41.6
135,80,44.9
135,90,47.8
135,100,50.3
135,110,52.5
135,120,54.5
135,130,56.2
135,140,57.8
135,150,59.2
135,170,61.6
135,180,62.7
135,210,65.4
135,240,67.5
135,260,68.7
135,300,70.7
135,330,71.9
135,340,72.2
135,350,72.6
25,0,0
25,10,3.1
25,20,9.3
25,30,15.1
25,40,20
25,50,24
25,60,27.4
25,70,30.2
25,80,32.7
25,90,34.8
25,100,36.7
25,110,38.3
25,120,39.8
25,130,41.1
25,150,43.3
25,170,45.1
25,180,45.9
25,200,47.3
25,220,48.5
25,250,50
25,280,51.2
25,290,51.5
25,300,51.9
25,340,53.1
25,350,53.3
31,0,0
31,5,0
31,6,1
31,25,1
31,26,0
9,0,0
9,5,0
9,6,1
9,25,1
9,26,0
2339,0,0
2339,27,0
2339,28,1
2338,0,0
2338,26,0
2338,27,1
2338,28,0
2346,0,0
2346,30,1.5
2346,40,2.1
2346,50,2.6
2346,60,3
2346,70,3.5
2346,80,3.8
2346,90,4.2
2346,100,4.5
2346,110,4.7
2346,120,5
2346,160,5.8
2346,170,5.9
2346,180,6.1
2346,260,6.9
2346,270,6.9
2346,290,7.1
2346,300,7.1
2346,320,7.3
2346,330,7.3
2346,340,7.4
2056,0,0
2056,50,0
2056,60,1.2
2056,70,4
2056,90,11.6
2056,100,15.6
2056,120,24.4
2056,130,28.2
2056,150,35.2
2056,160,39.1
2056,170,42.8
2056,180,46.3
2056,190,49.6
2056,200,52.6
2056,210,55.4
2056,220,57.6
2056,230,59.7
2056,240,61.6
2056,250,63.6
2056,260,65.8
2056,280,70
2056,290,71.9
2055,0,0
2055,50,0
2055,60,0.4
2055,70,1.3
2055,100,5.2
2055,110,6.7
2055,120,8.1
2055,130,9.4
2055,140,10.6
2055,150,11.7
2055,170,14.3
2055,190,16.5
2055,210,18.5
2055,230,19.9
2055,240,20.5
2055,290,24
1983,0,0
1983,50,0
1983,60,0.4
1983,70,1.4
1983,80,2.7
1983,100,5.5
1983,120,8.5
1983,130,9.9
1983,150,12.3
1983,160,13.7
1983,170,15
1983,180,16.2
