CURVE,X,Y
2656,120,962.3
2656,130,846.8
2656,160,615.9
2656,170,596.6
2656,180,577.4
2656,210,577.4
2656,220,558.1
2392,69,0
2392,70,1828.4
2392,80,1866.9
2392,90,1866.9
2392,100,1635.9
2392,110,1424.2
2392,120,1251
2392,140,981.5
2392,150,885.3
2392,160,808.3
2392,180,692.9
2392,210,577.4
2392,220,558.1
2392,230,538.9
2392,280,538.9
2392,290,519.6
505,69,0
505,70,1720.6
505,80,3515.2
505,90,6475.4
505,100,8566.0
505,110,9842.5
505,120,10915.6
505,130,11822.100000000002
505,140,12543.7
505,150,13154.200000000003
505,160,13579.7
505,170,13931.2
505,180,14227.300000000001
505,190,14430.8
505,210,14763.8
505,230,15059.8
505,240,15189.3
505,250,15300.300000000001
505,260,15355.800000000001
505,270,15355.800000000001
505,280,15374.3
505,300,15374.3
505,310,15392.8
505,340,15392.8
505,350,15411.300000000001
2660,69,0
2660,70,1953
2660,80,2002
2660,90,2023
2660,100,1834
2660,110,1680
2660,120,1547
2660,130,1463
2660,140,1393
2660,150,1295
2660,160,1211
2660,180,1169
2660,220,1141
2396,69,0
2396,70,2100
2396,80,2135
2396,90,2149
2396,100,1960
2396,110,1792
2396,120,1666
2396,130,1575
2396,140,1491
2396,150,1414
2396,160,1351
2396,170,1309
2396,180,1274
2396,210,1127
2396,220,1085
2396,230,1071
2396,240,1064
2396,260,1064
2396,270,1057
2396,300,1057
2396,310,1050
2650,69,0
2650,70,2356.7
2650,80,4196.1
2650,90,5690.6
2650,100,6322.9
2650,110,6840.2
2650,120,7242.600000000001
2650,130,7472.499999999999
2650,140,7645.0
2650,150,7817.400000000001
2650,160,7932.4
2650,170,8104.8
2650,190,8334.7
2650,200,8334.7
2650,220,8449.7
2389,69,0
2389,70,2105.3
2389,80,2583.8
2389,90,2823
2389,100,2823
2389,110,2966.6
2389,120,3062.3
2389,130,3205.8
2389,140,3301.5
2389,150,3445.1
2389,170,3636.4
2389,180,3684.3
2389,190,3780
2389,220,3923.5
2389,250,3923.5
2389,260,3875.7
2661,69,0
2661,70,2462.2
2661,80,2525.2
2661,90,2542.3
2661,100,2307.6
2661,110,2112.9
2661,120,1946.8
2661,130,1843.8
2661,140,1752.2
2661,150,1626.2
2661,160,1523.1
2661,170,1494.5
2661,180,1471.6
2661,190,1460.1
2661,210,1448.7
2661,220,1437.2
2653,69,0
2653,70,2440.2
2653,80,2727.3
2653,90,3349.4
2653,100,3588.6
2653,120,3971.4
2653,130,4067.1
2653,150,4354.2
2653,160,4402
2653,190,4258.5
2653,200,4258.5
2653,210,4210.6
1919,69,0
1919,70,2386.5
1919,80,2386.5
1919,90,2367.3
1919,100,2078.6
1919,110,1866.9
1919,120,1674.4
1919,130,1520.4
1919,140,1405
1919,160,1212.5
1919,170,1135.5
1919,190,1020
1919,200,981.5
1919,210,923.8
1919,220,904.6
1919,240,827.6
1919,260,789.1
1385,69,0
1385,70,2009.4
1385,80,2035.2
1385,90,2048.1
1385,100,1867.8
1385,110,1713.2
1385,120,1597.2
1385,140,1416.9
1385,160,1288.1
1385,190,1172.2
1385,200,1120.7
1385,210,1082
1385,220,1043.4
1385,230,1017.6
1385,260,1017.6
1385,270,1004.7
2397,69,0
2397,70,2645.4
2397,80,2685.5
2397,90,2702.7
2397,100,2467.9
2397,110,2261.8
2397,120,2101.4
2397,130,1986.9
2397,140,1878.1
2397,150,1775.1
2397,160,1700.6
2397,170,1649.1
2397,180,1603.3
2397,190,1546
2397,200,1483
2397,220,1368.5
2397,230,1345.6
2397,240,1345.6
2397,250,1339.9
2397,260,1339.9
2397,270,1334.2
2397,280,1334.2
2397,290,1328.4
2397,330,1328.4
2397,340,1322.7
1916,69,0
1916,70,2966.6
1916,80,3540.8
1916,90,3349.4
1916,100,2679.5
1916,120,2201
1916,140,1818.2
1916,160,1626.8
1916,170,1579
1313,69,0
1313,70,2635
1313,80,5463.2
1313,90,9022.6
1313,100,10885.0
1313,110,12099.1
1313,120,13120.0
1313,130,13934.0
1313,140,14596.2
1313,150,15106.6
1313,160,15479.099999999999
1313,170,15686.000000000002
1313,190,16044.800000000001
1313,210,16375.9
1313,220,16527.6
1313,230,16665.6
1313,240,16707.0
1313,290,16844.9
1313,350,16927.7
588,69,0
588,70,1906.4
588,80,1842
588,90,1738.9
588,100,1468.4
588,110,1288.1
588,120,1146.4
588,130,1043.4
588,140,979
588,150,927.4
588,160,888.8
588,170,837.3
588,180,811.5
588,190,798.6
588,210,747.1
588,220,734.2
588,230,708.5
588,250,656.9
588,260,644
588,280,644
588,290,631.2
277,69,0
277,70,1867.8
277,80,1919.3
277,90,1932.2
277,100,1751.8
277,110,1597.2
277,120,1481.3
277,130,1391.2
277,140,1326.7
277,150,1236.6
277,160,1159.3
277,180,1107.8
277,190,1107.8
277,200,1094.9
1321,69,0
1321,70,3638.7
1321,80,3692.9
1321,90,3716.2
1321,100,3398.7
1321,110,3112.3
1321,120,2887.8
1321,140,2578.1
1321,150,2446.5
1321,160,2338.1
1321,170,2268.4
1321,180,2206.5
1321,190,2129.1
1321,200,2036.2
1321,220,1881.3
1321,230,1850.3
1321,240,1850.3
1321,250,1842.6
1321,260,1842.6
1321,270,1834.8
1321,280,1834.8
1321,290,1827.1
1321,330,1827.1
1321,340,1819.4
580,69,0
580,70,3459.7
580,80,7030.4
580,90,12932.2
580,100,17131.9
580,110,19666.600000000002
580,120,21831.2
580,130,23625.8
580,140,25105.9
580,150,26308.400000000005
580,160,27178.0
580,170,27881.000000000004
580,180,28454.5
580,190,28861.6
580,200,29213.100000000002
580,210,29527.6
580,230,30119.6
580,240,30378.6
580,250,30600.7
580,260,30711.7
580,270,30730.2
580,280,30730.2
580,300,30767.2
580,310,30767.2
580,320,30785.700000000004
580,330,30785.700000000004
580,340,30804.200000000004
508,69,0
508,70,3645.8
508,80,4365.5
508,90,4130.8
508,100,3332.8
508,110,2988.6
508,120,2706.9
508,130,2472.2
508,140,2268.8
508,150,2096.7
508,160,2018.5
508,170,1971.5
508,180,1940.2
508,190,1955.9
508,200,1955.9
508,210,1971.5
508,230,1940.2
508,240,1940.2
508,250,1924.6
508,260,1924.6
508,270,1940.2
508,310,1940.2
508,320,1924.6
1386,69,0
1386,70,4815.5
1386,80,4892.9
1386,90,4923.9
1386,100,4498.1
1386,110,4118.7
1386,120,3824.6
1386,130,3615.5
1386,140,3414.2
1386,150,3236.2
1386,160,3096.8
1386,170,3003.9
1386,180,2918.7
1386,190,2818.1
1386,200,2702
1386,210,2593.6
1386,220,2492.9
1386,230,2454.2
1386,250,2438.7
1386,260,2438.7
1386,270,2431
1386,280,2431
1386,290,2423.2
1386,300,2423.2
1386,310,2415.5
1386,330,2415.5
1386,340,2407.8
1316,69,0
1316,70,4593.6
1316,80,5634.1
1316,90,6110.1
1316,100,6099.0
1316,110,6442.2
1316,120,6707.800000000001
1316,140,7194.9
1316,150,7471.6
1316,160,7681.9
1316,170,7881.1
1316,180,8069.3
1316,190,8224.3
1316,200,8346.0
1316,220,8545.3
1316,230,8534.2
1316,250,8489.9
1316,300,8434.6
1316,310,8434.6
1316,330,8412.4
581,69,0
581,70,4883.8
581,80,9946.900000000001
581,90,18307.3
581,100,24239.600000000002
581,110,27840.300000000003
581,120,30889.2
581,130,33441.5
581,140,35510.9
581,150,37235.4
581,160,38463.2
581,170,39456.6
581,180,40256.7
581,190,40836.2
581,200,41332.8
581,220,42215.8
581,230,42615.8
581,250,43305.6
581,260,43457.4
581,270,43471.200000000004
581,290,43526.4
581,330,43581.600000000006
581,340,43581.600000000006
581,350,43595.40000000001
511,69,0
511,70,5212.6
511,80,5223.8
511,90,5156.8
511,100,4542.9
511,110,4074.1
511,120,3672.3
511,130,3337.4
511,140,3069.6
511,150,2835.2
511,160,2645.4
511,170,2489.1
511,180,2355.2
511,190,2232.4
511,210,2031.5
511,220,1953.3
511,240,1819.4
511,250,1763.6
511,260,1730.1
511,270,1719
511,320,1719
511,330,1707.8
278,69,0
278,70,4474.9
278,80,4598.8
278,90,4637.5
278,100,4203.9
278,110,3855.5
278,120,3553.6
278,130,3360
278,140,3189.7
278,150,2965.2
278,160,2779.4
278,170,2725.2
278,180,2678.7
278,190,2655.5
278,200,2647.8
278,210,2632.3
278,220,2624.5
198,69,0
198,70,3383.2
198,80,3476.2
198,90,3499.4
198,100,3174.2
198,110,2911
198,120,2678.7
198,130,2531.6
198,140,2407.8
198,150,2237.4
198,160,2098.1
198,180,2020.7
198,190,2005.2
198,200,1997.4
198,220,1982
197,69,0
197,70,1404
197,80,1442.7
197,90,1455.5
197,100,1313.9
197,110,1210.8
197,120,1120.7
197,130,1056.2
197,140,1004.7
197,150,927.4
197,160,875.9
197,170,850.1
197,180,837.3
197,200,837.3
197,210,824.4
193,69,0
193,70,5346.3
193,80,5955.100000000001
193,90,7316.6
193,100,7770.400000000001
193,110,8191.100000000001
193,120,8600.6
193,130,8899.5
193,140,9187.3
193,150,9430.8
193,160,9607.9
193,170,9464.0
193,180,9331.2
193,190,9264.8
193,210,9176.2
193,220,9143.0
2387,69,0
2387,70,6584.899999999999
2387,80,13688.5
2387,90,22596.1
2387,100,27264.199999999997
2387,110,30308.5
2387,120,32856.8
2387,130,34886.4
2387,140,36555.2
2387,150,37818.0
2387,160,38742.59999999999
2387,170,39283.8
2387,180,39757.4
2387,190,40185.9
2387,210,41020.3
2387,220,41403.6
2387,230,41741.9
2387,240,41832.1
2387,250,41899.8
2387,260,41990.0
2387,270,42057.59999999999
2387,280,42102.7
2387,290,42170.399999999994
2387,300,42215.5
2387,310,42283.1
2387,320,42305.7
2387,330,42350.8
2387,340,42373.3
2387,350,42418.4
1311,69,0
1311,70,5600.6
1311,80,11692.5
1311,90,19307.3
1311,100,23286.7
1311,110,25890.5
1311,120,28052.1
1311,130,29771.6
1311,140,31196.3
1311,150,32277.1
1311,160,33063.1
1311,170,33554.4
1311,180,33947.4
1311,190,34291.3
1311,200,34684.4
1311,210,35028.3
1311,230,35617.8
1311,240,35716.1
1311,250,35765.2
1311,260,35863.4
1311,270,35912.6
1311,280,35912.6
1311,290,36010.8
1311,300,36059.9
1311,310,36059.9
1311,330,36158.2
1311,340,36158.2
1311,350,36207.3
1379,69,0
1379,70,7418.3
1379,80,15475.3
1379,90,25546.6
1379,100,30803.300000000003
1379,110,34242.2
1379,120,37140.8
1379,130,39449.8
1379,140,41316.7
1379,150,42741.4
1379,160,43822.2
1379,180,44952.1
1379,190,45394.3
1379,210,46376.8
1379,230,47162.9
1379,270,47555.9
1379,300,47703.3
1379,310,47801.5
1379,320,47801.5
1379,350,47948.9
1914,69,0
1914,70,8073.300000000001
1914,80,16417.1
1914,90,30218.300000000003
1914,100,39982.90000000001
1914,110,45936.40000000001
1914,120,50965.3
1914,130,55182.30000000001
1914,140,58587.50000000001
1914,150,61428.90000000001
1914,160,63458.50000000001
1914,170,65082.200000000004
1914,180,66412.7
1914,190,67382.40000000001
1914,220,69660.0
1914,230,70314.0
1914,250,71441.6
1914,260,71712.20000000001
1914,280,71757.30000000002
1914,290,71802.40000000001
1914,350,71937.70000000001
1319,69,0
1319,70,7561.4
1319,80,7730.6
1319,90,7696.8
1319,100,6732.600000000001
1319,110,5861.4
1319,120,5159.4
1319,130,4592.7
1319,140,4093.7
1319,150,3679.2
1319,160,3349.4
1319,170,3112.5
1319,180,2901.1
1319,190,2715
1319,200,2545.9
1319,210,2402.1
1319,220,2275.2
1319,230,2216
1319,240,2207.5
1319,250,2207.5
1319,260,2199.1
1319,270,2199.1
1319,280,2190.6
1319,290,2190.6
1319,300,2182.2
1319,310,2182.2
1319,320,2173.7
1319,340,2173.7
1319,350,2165.2
1312,69,0
1312,70,8455.0
1312,80,17576.0
1312,90,29046.600000000002
1312,100,35040.9
1312,110,38963.1
1312,120,42237.8
1312,130,44827.9
1312,140,46974.0
1312,150,48602.1
1312,160,49804.7
1312,170,50507.7
1312,200,52191.3
1312,210,52727.8
1312,230,53634.4
1312,260,53967.399999999994
1312,270,54059.899999999994
1312,280,54115.4
1312,290,54207.9
1312,300,54263.4
1312,310,54337.40000000001
1312,330,54411.4
1312,340,54466.899999999994
1312,350,54503.9
583,69,0
583,70,7291.5
583,80,8731.0
583,90,8261.6
583,100,6665.600000000001
583,110,5977.1
583,120,5413.9
583,130,4928.8
583,140,4522
583,150,4177.8
583,160,4036.9
583,170,3943
583,180,3880.5
583,210,3927.4
583,250,3864.8
583,260,3864.8
583,270,3880.5
583,280,3880.5
583,290,3864.8
583,340,3864.8
583,350,3849.2
506,69,0
506,70,9022.6
506,80,18348.7
506,90,33772.6
506,100,44712.80000000001
506,110,51348.7
506,120,56991.3
506,130,61695.7
506,140,65517.200000000004
506,150,68690.3
506,160,70952.8
506,170,72773.9
506,180,74263.9
506,200,76250.5
506,230,78623.4
506,250,79892.6
506,260,80182.4
506,280,80237.5
506,290,80292.7
506,300,80306.5
506,330,80389.3
506,350,80416.9
2388,69,0
2388,70,9460.4
2388,80,19635.5
2388,90,32459.499999999996
2388,100,39165.8
2388,110,43538.6
2388,120,47196.6
2388,130,50097.8
2388,140,52494.399999999994
2388,150,54323.4
2388,160,55647.899999999994
2388,170,56425.7
2388,180,57098.5
2388,210,58906.4
2388,220,59453.0
2388,230,59936.6
2388,260,60315.0
2388,270,60399.1
2388,280,60462.19999999999
2388,290,60567.3
2388,300,60630.3
2388,310,60714.4
2388,330,60798.49999999999
2388,340,60861.6
2388,350,60903.6
2657,69,0
2657,70,10698.7
2657,80,10557.6
2657,90,9984.9
2657,100,8341.5
2657,110,7055.0
2657,120,5984.3
2657,130,5312.0
2657,140,4747.6
2657,150,4266.2
2657,160,3876.1
2657,170,3751.6
2657,180,3635.4
2657,190,3585.6
2657,200,3560.7
2657,210,3527.5
2657,220,3510.9
2657,230,3502.6
2391,69,0
2391,70,10736.7
2391,80,13171.4
2391,90,14278.999999999998
2391,100,14268.1
2391,110,15057.7
2391,120,15693.799999999997
2391,130,16242.1
2391,140,16823.4
2391,150,17459.499999999996
2391,160,17964.0
2391,170,18435.5
2391,180,18863.2
2391,190,19236.1
2391,200,19521.3
2391,220,19981.9
2391,230,19949.0
2391,250,19861.2
2391,260,19828.3
2391,280,19784.5
2391,290,19751.6
2391,310,19707.7
2391,350,19663.8
2390,69,0
2390,70,10730.2
2390,80,13180.4
2390,90,14278.8
2390,100,14261.899999999998
2390,110,15056.099999999999
2390,120,15698.2
2390,130,16238.999999999998
2390,140,16830.4
2390,150,17472.5
2390,170,18435.7
2390,180,18858.2
2390,190,19246.8
2390,200,19517.2
2390,220,19990.3
2390,230,19956.5
2390,240,19905.8
2390,260,19838.2
2390,270,19804.5
2390,280,19787.599999999995
2390,290,19753.8
2390,330,19686.2
2390,340,19686.2
2390,350,19669.3
1314,69,0
1314,70,10605.7
1314,80,12990.9
1314,90,14098.299999999997
1314,100,14098.299999999997
1314,110,14864.999999999998
1314,120,15503.9
1314,140,16611.3
1314,150,17250.2
1314,160,17761.3
1314,180,18613.1
1314,190,18996.5
1314,200,19294.6
1314,220,19720.6
1314,230,19720.6
1314,270,19550.2
1314,280,19550.2
1314,290,19507.6
1314,300,19507.6
1314,310,19465.0
1314,320,19465.0
1314,330,19422.4
586,69,0
586,70,10425.3
586,80,10436.500000000002
586,90,10313.700000000003
586,100,9097.0
586,110,8159.4
586,120,7344.600000000001
586,130,6674.9
586,140,6127.9
586,150,5681.5
586,160,5301.9
586,170,4978.2
586,180,4699.2
586,190,4464.8
586,200,4252.7
586,210,4074.1
586,220,3906.7
586,240,3638.8
586,250,3527.2
586,260,3460.2
586,280,3437.9
586,300,3437.9
586,310,3426.7
586,330,3426.7
586,340,3415.6
584,69,0
584,70,9796.1
584,80,11722.100000000002
584,90,11091.100000000002
584,100,8943.8
584,110,8036.1
584,120,7272.3
584,130,6619.3
584,140,6076.9
584,150,5623.1
584,160,5423.8
584,170,5291.0
584,180,5213.5
584,210,5279.9
584,220,5257.800000000001
584,230,5224.600000000001
584,250,5180.3
584,260,5191.4
584,270,5213.5
584,280,5202.400000000001
584,290,5202.400000000001
584,300,5191.4
584,320,5191.4
584,330,5180.3
504,69,0
504,70,9186.9
504,80,18668.6
504,90,34340.5
504,100,45492.5
504,120,57971.00000000001
504,130,62736.5
504,140,66666.7
504,150,69860.0
504,160,72169.0
504,170,74035.9
504,180,75558.9
504,200,77573.1
504,230,79980.4
504,250,81257.70000000001
504,260,81552.5
504,270,81601.6
504,280,81601.6
504,300,81699.9
504,310,81699.9
504,320,81749.0
504,330,81749.0
504,340,81798.1
196,69,0
196,70,7113.200000000001
196,80,7020.1
196,90,6639.500000000001
196,100,5548.4
196,110,4694.2
196,120,3983.7
196,130,3527
196,140,3154.8
196,150,2841.9
196,160,2579.7
196,170,2495.1
196,180,2419
196,190,2385.2
196,220,2334.4
2393,69,0
2393,70,11362.7
2393,80,11620.0
2393,90,11578.5
2393,100,10126.0
2393,110,8814.6
2393,120,7752.2
2393,130,6905.599999999999
2393,140,6158.599999999999
2393,150,5527.799999999999
2393,160,5038.1
2393,170,4672.9
2393,180,4357.5
2393,190,4075.3
2393,200,3834.6
2393,210,3610.5
2393,220,3419.6
2393,230,3336.6
2393,240,3320
2393,250,3311.7
2393,260,3311.7
2393,290,3286.8
2393,300,3286.8
2393,320,3270.2
2393,330,3270.2
2393,340,3261.9
1380,69,0
1380,70,11211.6
1380,80,23274.3
1380,90,38463.6
1380,100,46400.5
1380,110,51599.3
1380,120,55928.5
1380,130,59369.69999999999
1380,140,62218.9
1380,150,64365.0
1380,160,65956.1
1380,170,66881.1
1380,200,69119.7
1380,210,69822.8
1380,230,71025.3
1380,240,71191.9
1380,260,71469.4
1380,270,71580.4
1380,280,71654.4
1380,290,71783.9
1380,300,71857.9
1380,310,71950.4
1380,350,72172.4
194,69,0
194,70,11077.700000000003
194,80,10924.1
194,90,10331.9
194,100,8642.8
194,110,7304.7
194,120,6207.9
194,130,5484.0
194,140,4913.7
194,150,4409.1
194,160,4014.3
194,170,3882.7
194,180,3773
194,190,3707.2
194,230,3619.4
190,69,0
190,70,5352.9
190,80,9505.4
190,90,12788.9
190,100,14320.200000000003
190,110,15492.9
190,120,16389.7
190,130,16900.1
190,140,17272.6
190,150,17603.7
190,160,17907.2
190,170,18279.7
190,180,18610.8
190,190,18776.4
190,200,18859.1
190,210,18955.7
190,220,19024.7
190,240,19052.3
190,250,19038.500000000004
190,280,19038.500000000004
190,290,19052.3
190,300,19038.500000000004
190,330,19038.500000000004
190,340,19052.3
190,350,19038.500000000004
1915,69,0
1915,70,11583.7
1915,80,23566.8
1915,90,43370.40000000001
1915,100,57413.80000000001
1915,120,73181.1
1915,130,79235.70000000001
1915,140,84134.10000000002
1915,150,88233.5
1915,160,91113.70000000001
1915,170,93468.30000000002
1915,180,95360.30000000002
1915,200,97925.10000000002
1915,230,100973.50000000001
1915,250,102592.20000000001
1915,260,102970.60000000002
1915,280,103054.80000000002
1915,290,103117.80000000002
1915,300,103138.80000000002
1915,310,103180.9
1915,320,103201.90000000001
1915,330,103243.9
1915,350,103286.00000000001
1317,69,0
1317,70,11757.7
1317,80,12020.9
1317,90,11977.1
1317,100,10485.4
1317,110,9125.4
1317,120,8028.600000000001
1317,130,7151.1
1317,140,6383.4
1317,150,5725.3
1317,160,5220.8
1317,170,4847.9
1317,180,4518.8
1317,190,4211.7
1317,200,3970.4
1317,220,3531.7
1317,230,3443.9
1317,240,3443.9
1317,250,3422
1317,280,3422
1317,290,3400.1
1317,320,3400.1
1317,330,3378.1
2655,69,0
2655,70,12502.399999999998
2655,80,13928.1
2655,90,17097.5
2655,100,18172.3
2655,120,20091.5
2655,130,20804.4
2655,140,21473.4
2655,150,22054.6
2655,160,22460.4
2655,170,22109.5
2655,180,21802.4
2655,190,21648.9
2655,200,21550.2
2655,210,21462.4
2655,220,21385.7
2655,230,21363.7
2654,69,0
2654,70,12504.5
2654,80,13940.899999999998
2654,90,17100.8
2654,100,18182.2
2654,120,20108.6
2654,130,20818.3
2654,140,21494.3
2654,150,22068.8
2654,160,22474.3
2654,170,22119.5
2654,180,21815.3
2654,190,21663.2
2654,200,21561.8
2654,220,21392.9
2654,230,21376.0
2651,69,0
2651,70,13417.799999999997
2651,80,23791.3
2651,90,32022.4
2651,100,35856.1
2651,110,38787.7
2651,120,41042.8
2651,130,42328.2
2651,140,43252.8
2651,160,44853.9
2651,170,45778.5
2651,180,46612.9
2651,190,46996.3
2651,210,47469.8
2651,220,47650.3
2651,230,47695.4
2651,240,47695.4
2651,250,47672.8
2651,260,47672.8
2651,270,47695.4
2651,280,47672.8
2651,290,47695.4
2651,320,47695.4
2651,330,47672.8
2651,340,47695.4
1381,69,0
1381,70,14013.099999999999
1381,80,17207.6
1381,90,18655.7
1381,100,18655.7
1381,110,19678.0
1381,120,20529.8
1381,130,21253.9
1381,140,22020.6
1381,150,22829.8
1381,160,23511.3
1381,170,24107.6
1381,180,24661.3
1381,190,25172.5
1381,210,25854.0
1381,220,26152.1
1381,230,26109.5
1381,240,26024.3
1381,270,25896.5
1381,280,25896.5
1381,310,25768.8
1381,320,25768.8
1381,330,25726.2
1920,69,0
1920,70,14848.7
1920,80,14873.600000000002
1920,90,14699.300000000001
1920,100,12956.300000000001
1920,110,11620.0
1920,120,10458.000000000002
1920,130,9503.500000000002
1920,140,8731.600000000002
1920,150,8092.5
1920,160,7544.700000000001
1920,170,7096.500000000001
1920,180,6698.1
1920,190,6357.8
1920,200,6059.000000000001
1920,210,5793.400000000001
1920,220,5569.300000000001
1920,230,5370.1
1920,240,5187.5
1920,250,5021.500000000001
1920,260,4938.5
1920,270,4913.6
1920,300,4888.7
1920,310,4888.7
1920,320,4880.4
1920,330,4880.4
1920,340,4872.1
1918,69,0
1918,70,15090.6
1918,80,18051.7
1918,90,17086.6
1918,100,13774.500000000002
1918,110,12370.800000000001
1918,120,11208.3
1918,130,10199.3
1918,140,9354.900000000001
1918,150,8653.0
1918,160,8367.800000000001
1918,170,8148.500000000001
1918,180,8027.800000000001
1918,210,8126.600000000001
1918,220,8093.600000000001
1918,230,8049.800000000001
1918,250,7984.0
1918,260,7984.0
1918,270,8027.800000000001
1918,290,8005.900000000001
1918,300,8005.900000000001
1918,320,7984.0
1918,340,7984.0
1918,350,7973.0
1917,69,0
1917,70,15089.9
1917,80,18064.000000000004
1917,90,17100.8
1917,100,13771.900000000001
1917,110,12386.200000000003
1917,120,11220.3
1917,130,10206.400000000001
1917,140,9361.5
1917,150,8651.8
1917,160,8364.5
1917,170,8161.7
1917,180,8043.4
1917,190,8060.4
1917,210,8127.900000000001
1917,230,8060.4
1917,240,8009.600000000001
1917,250,7992.8
1917,260,7992.8
1917,270,8026.600000000001
1917,280,8009.600000000001
1917,300,8009.600000000001
1917,310,7992.8
1917,340,7992.8
1917,350,7975.900000000001
587,69,0
587,70,14996.0
587,80,15013.0
587,90,14835.3
587,100,13084.5
587,110,11731.2
587,120,10564.000000000002
587,130,9599.800000000001
587,140,8813.2
587,150,8170.400000000001
587,160,7620.7
587,170,7163.9
587,180,6757.9
587,190,6419.6
587,200,6123.600000000001
587,210,5852.9
587,220,5624.6
587,230,5421.6
587,240,5235.500000000001
587,250,5074.800000000001
587,260,4981.8
587,270,4956.4
587,280,4947.9
587,290,4947.9
587,310,4931
587,320,4931
587,330,4922.6
587,340,4922.6
587,350,4914.1
275,69,0
275,70,14675.2
275,80,14477.8
275,90,13688.1
275,100,11428.700000000003
275,110,9673.8
275,120,8204.1
275,130,7282.8
275,140,6515.000000000001
275,150,5856.9
275,160,5308.5
275,170,5133.0
275,180,4979.5
275,190,4913.7
275,200,4869.8
275,210,4847.9
275,220,4804
1383,69,0
1383,70,15574.599999999999
1383,80,15925.5
1383,90,15881.7
1383,100,13885.499999999998
1383,110,12086.7
1383,120,10639.0
1383,130,9454.4
1383,140,8445.4
1383,150,7567.899999999999
1383,160,6909.8
1383,170,6405.3
1383,180,5966.6
1383,190,5593.7
1383,200,5242.7
1383,210,4957.5
1383,220,4694.3
1383,230,4562.7
1383,240,4562.7
1383,250,4540.8
1383,260,4540.8
1383,270,4518.8
1383,290,4518.8
1383,300,4496.9
1383,320,4496.9
1383,330,4474.9
1315,69,0
1315,70,15568.799999999997
1315,80,19105.0
1315,90,20716.6
1315,100,20701.0
1315,110,21843.2
1315,120,22782.0
1315,130,23564.4
1315,140,24409.3
1315,150,25332.5
1315,160,26067.9
1315,170,26740.7
1315,180,27366.6
1315,190,27914.2
1315,200,28321.100000000002
1315,210,28665.3
1315,220,28978.200000000004
1315,230,28947.000000000004
1315,240,28868.7
1315,270,28727.9
1315,280,28696.6
1315,290,28649.700000000004
1315,300,28633.999999999996
1315,310,28602.7
1315,320,28587.100000000002
1315,330,28555.799999999996
1315,350,28524.5
2658,69,0
2658,70,16928.7
2658,80,16698.5
2658,90,15786.5
2658,100,13195.100000000002
2658,110,11157.9
2658,120,9470.2
2658,130,8396.1
2658,140,7509.6
2658,150,6751.0
2658,160,6137.3
2658,170,5932.7
2658,180,5753.7
2658,190,5668.5
2658,200,5625.8
2658,210,5583.2
2658,220,5549.1
2658,230,5540.6
273,69,0
273,70,16355.7
273,80,18229.8
273,90,22361.3
273,100,23766.9
273,120,26279.9
273,140,28111.400000000005
273,150,28835.500000000004
273,160,29389.200000000004
273,170,28920.7
273,180,28494.7
273,190,28324.300000000003
273,210,28068.800000000003
273,220,27983.6
273,230,27941.0
271,69,0
271,70,15180.500000000002
271,80,26873.0
271,90,36207.3
271,100,40481.5
271,110,43822.2
271,120,46376.8
271,130,47850.700000000004
271,140,48882.40000000001
271,150,49815.8
271,160,50651.0
271,170,51731.8
271,180,52665.200000000004
271,190,53107.4
271,200,53353.00000000001
271,210,53647.8
271,220,53844.30000000001
271,230,53893.4
191,69,0
191,70,12352.0
191,80,13757.5
191,90,16866.8
191,100,17931.7
191,110,18911.3
191,120,19848.3
191,140,21211.3
191,150,21765.0
191,160,22191.0
191,180,21509.5
191,190,21381.7
191,220,21126.1
191,230,21083.500000000004
2394,69,0
2394,70,17985.6
2394,80,18377.7
2394,90,18318.1
2394,100,16025.1
2394,110,13953.8
2394,120,12274.6
2394,130,10919.2
2394,140,9742.9
2394,150,8745.6
2394,160,7969.899999999999
2394,170,7398.8
2394,180,6895.9
2394,190,6452.7
2394,200,6060.6
2394,210,5719.6
2394,220,5404.2
2394,230,5276.4
2394,250,5242.3
2394,290,5208.2
2394,300,5191.099999999999
2394,310,5182.6
2394,320,5182.6
2394,350,5157.0
509,69,0
509,70,18064.6
509,80,21617.8
509,90,20466.6
509,100,16492.8
509,110,14821.4
509,120,13426.7
509,130,12220.2
509,140,11201.8
509,150,10360.6
509,160,10017.4
509,170,9762.900000000001
509,180,9619.0
509,190,9663.2
509,210,9729.6
509,220,9696.4
509,230,9641.1
509,240,9596.800000000001
509,250,9563.6
509,260,9563.6
509,270,9607.9
509,290,9585.8
509,300,9585.8
509,320,9563.6
509,340,9563.6
509,350,9552.5
2652,69,0
2652,70,19278.1
2652,80,34162.4
2652,90,45977.3
2652,100,51464.30000000001
2652,110,55668.9
2652,120,58927.49999999999
2652,130,60777.5
2652,140,62101.9
2652,160,64372.4
2652,180,66937.2
2652,190,67483.8
2652,210,68135.5
2652,220,68408.8
2652,230,68450.9
2652,240,68471.9
2652,250,68450.9
2652,280,68450.9
2652,290,68471.9
2652,300,68450.9
2652,330,68450.9
2652,340,68471.9
2652,350,68450.9
579,69,0
579,70,18373.9
579,80,37337.3
579,90,68730.1
579,100,90985.1
579,120,115942.1
579,140,133333.4
579,150,139769.2
579,160,144387.2
579,180,151117.7
579,200,155146.2
579,220,158486.90000000002
579,250,162564.5
579,260,163154.10000000003
579,270,163203.2
579,280,163301.5
579,310,163448.9
579,320,163547.1
